day,billing_city,billing_postal_code,product_price,product_title,product_id,shipping_city,orders,gross_sales,discounts,returns,net_sales,shipping,duties,additional_fees,taxes,total_sales,gross_profit,gross_margin,total_cost,net_quantity
2023-12-02,,,5.000,Session,0,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-12-02,,,3.500,YERBA BLUEPHORIA,8117298626812,,2,7.000,-3.500,0.000,3.500,0.000,0.000,0.000,0.280,3.780,-1.000,-0.28571,4.500,2
2023-12-02,,,5.000,Galaxy,0,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,0.000,0,0.000,1
2023-12-02,,,85.000,Tmoney,0,,1,85.000,0.000,0.000,85.000,0.000,0.000,0.000,6.800,91.800,0.000,0,0.000,1
2023-12-02,,,40.000,Baker blue hood,0,,1,40.000,-40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-12-02,,,65.000,SCRAM BGR DECK 10.125,8111604072700,,1,65.000,-65.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-12-02,,,15.000,Dickies,0,,1,15.000,-15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-12-02,,,50.000,SPITFIRE FORMULA FOUR RYAN LEE BURN SQUAD CONICAL FULL 60MM 80HD,8211878740220,,1,50.000,-50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-30.100,null,30.100,1
2023-12-02,,,50.000,SLAPPY TRUCKS ST1 CLASSIC (ASSORTED SIZES),7962548895996,,1,50.000,-50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-31.000,null,31.000,1
2023-12-02,,,45.000,INDEPENDENT STAGE 4 TRUCKS (ASSORTED SIZES),8028797141244,,1,45.000,-22.500,0.000,22.500,0.000,0.000,0.000,1.800,24.300,-6.500,-0.28888,29.000,1
2023-12-02,,,203.500,Complete setup,0,,1,203.500,0.000,0.000,203.500,0.000,0.000,0.000,16.280,219.780,0.000,0,0.000,1
2023-12-03,Lake Zurich,60047,0.000,,0,Lake Zurich,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-12-03,Lake Zurich,60047,40.000,SNACK XXXL SKATE TOTE BAG,8052192084220,Lake Zurich,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,0.000,40.000,19.000,0.475,21.000,1
2023-12-03,Twin Falls,83301,0.000,,0,Twin Falls,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-12-03,Twin Falls,83301,32.000,BAKER BRAND LOGO DARK GREEN BEANIE,8210356273404,Twin Falls,1,32.000,0.000,0.000,32.000,0.000,0.000,0.000,0.000,32.000,16.000,0.5,16.000,1
2023-12-03,,,5.000,SKATE SESSION,7646344610044,,2,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,10.000,0.000,0,0.000,2
2023-12-03,,,20.000,Dickies,0,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,0.000,0,0.000,1
2023-12-03,,,3.500,YERBA CLASSIC GOLD,8117297709308,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.420,0.40571,2.080,1
2023-12-04,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2023-12-05,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2023-12-06,,,35.000,Slappy Hour 56mm/99A - Jason Adams Pro model,8111893774588,,1,35.000,-35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-24.500,null,24.500,1
2023-12-06,,,20.000,Tony hawk vinyl,0,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,0.000,0,0.000,1
2023-12-06,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,-20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-9.890,null,9.890,1
2023-12-06,,,55.000,BAKER SPANKY ROSES 8.25 DECK,8210371150076,,1,55.000,-55.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-25.000,null,25.000,1
2023-12-06,,,42.000,INDEPENDENT STANDARD TRUCK (STAGE 11),6697280569502,,1,42.000,-42.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-28.000,null,28.000,1
2023-12-06,,,3.000,Genuine Parts 1/8 in Risers Pk/2 Independent,7678142415100,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,1.650,0.55,1.350,1
2023-12-06,,,50.000,Deathwish Dro's L/S Flannel,8210348736764,,1,50.000,-10.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,20.000,0.5,20.000,1
2023-12-07,,,20.000,BONES REDS BEARINGS,6758293536926,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,20.220,0.50549,19.780,2
2023-12-07,,,10.000,BONES HARDCORE BUSHING BLACK (ASSORTED HARDNESS),8009613672700,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,5.000,0.5,5.000,1
2023-12-07,,,19.990,DICKIES SKATEBOARDING REGULAR FIT TWILL PANT -- CHARCOAL GRAY,7654152634620,,1,19.990,-9.990,0.000,10.000,0.000,0.000,0.000,0.800,10.800,-8.500,-0.85,18.500,1
2023-12-08,,,74.990,COREY O'BRIEN PURGATORY REISSUE DECK 9.85,7836604137724,,1,74.990,-44.370,0.000,30.620,0.000,0.000,0.000,2.440,33.060,-19.330,-0.63128,49.950,1
2023-12-08,,,3.500,YERBA ORANGE,8117299478780,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.250,0.35714,2.250,1
2023-12-08,,,95.000,ANDY ANDERSON HERON EGG PRO FLIGHT DECK 8.7,8131026682108,,1,95.000,-56.230,0.000,38.770,0.000,0.000,0.000,3.100,41.870,-27.230,-0.70234,66.000,1
2023-12-08,,,74.990,ROB ROSKOPP 3 REISSUE DECK 10.25,7836609282300,,1,74.990,-44.380,0.000,30.610,0.000,0.000,0.000,2.440,33.050,-19.330,-0.63149,49.940,1
2023-12-09,,,7.000,Stuff,0,,1,7.000,0.000,0.000,7.000,0.000,0.000,0.000,0.560,7.560,0.000,0,0.000,1
2023-12-09,,,30.000,Board,0,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,0.000,0,0.000,1
2023-12-09,,,35.000,BRONSON ALEX MIDLER PRO G3 BEARINGS,8211558105340,,1,35.000,-7.500,0.000,27.500,0.000,0.000,0.000,2.200,29.700,8.500,0.30909,19.000,1
2023-12-09,,,35.000,OJ SUPER JUICE 60MM 78A BLUES,6877351116958,,1,35.000,-7.500,0.000,27.500,0.000,0.000,0.000,2.200,29.700,5.500,0.2,22.000,1
2023-12-10,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-12-11,,,60.000,Dais 8.5,0,,1,60.000,-18.000,0.000,42.000,0.000,0.000,0.000,3.360,45.360,0.000,0,0.000,1
2023-12-12,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2023-12-13,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-12-14,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2023-12-15,,,54.990,Wool Logo Deck,7812580704508,,1,54.990,-6.000,0.000,48.990,0.000,0.000,0.000,3.920,52.910,0.000,0,0.000,1
2023-12-16,,,10.000,Town and Country Gift Card,7439768944892,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,2
2023-12-16,,,25.000,DICKIES FLANNEL LINED DUCK SHIRT WINE,7916012044540,,1,25.000,0.000,0.000,25.000,0.000,0.000,0.000,2.000,27.000,-0.500,-0.02,25.500,1
2023-12-16,Hudson,12534-2362,38.000,SPITFIRE FORMULA FOUR OG CLASSICS,6857947775134,Hudson,1,38.000,0.000,0.000,38.000,0.000,0.000,0.000,3.040,41.040,13.000,0.3421,25.000,1
2023-12-16,Hudson,12534-2362,0.000,,0,Hudson,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.400,5.300,0.000,0,0.000,0
2023-12-16,,,30.000,Skate lesson,0,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,0.000,0,0.000,1
2023-12-17,,,5.000,SKATE SESSION,7646344610044,,2,15.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,15.000,0.000,0,0.000,3
2023-12-17,,,50.000,Town and Country Gift Card,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-12-17,,,2.000,Gatorade Regular Variety,8117296693500,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,1.100,0.55,0.900,1
2023-12-17,,,3.500,YERBA BLUEPHORIA,8117298626812,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.250,0.35714,2.250,1
2023-12-17,,,3.500,YERBA ORANGE,8117299478780,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.250,0.35714,2.250,1
2023-12-18,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2023-12-19,,,50.000,Town and Country Gift Card,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-12-19,,,3.500,YERBA BLUEPHORIA,8117298626812,,1,7.000,0.000,0.000,7.000,0.000,0.000,0.000,0.560,7.560,2.500,0.35714,4.500,2
2023-12-19,,,89.990,NEW BALANCE VILANNI 417,8140022317308,,1,89.990,-8.990,0.000,81.000,0.000,0.000,0.000,6.480,87.480,36.000,0.44444,45.000,1
2023-12-19,,,2.000,Liquid death,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-12-19,,,3.000,Ghost,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-12-19,Monrovia,91016,10.000,LAKAI OWEN SLIPPER OLIVE,7863052501244,Monrovia,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,10.000,-10.000,-1,20.000,1
2023-12-19,Monrovia,91016,0.000,,0,Monrovia,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-12-20,,,2.000,Gatorade Regular Variety,8117296693500,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,1.100,0.55,0.900,1
2023-12-20,,,12.000,BAKER BIG B NAVY SOCKS,8210345984252,,1,12.000,-1.200,0.000,10.800,0.000,0.000,0.000,0.860,11.660,4.800,0.44444,6.000,1
2023-12-20,,,3.500,YERBA BLUEPHORIA,8117298626812,,2,7.000,-0.350,0.000,6.650,0.000,0.000,0.000,0.540,7.190,2.150,0.3233,4.500,2
2023-12-20,,,67.990,HUF BOX PULLOVER HOODIE HEATHER,8164073996540,,1,67.990,-10.190,0.000,57.800,0.000,0.000,0.000,4.620,62.420,23.800,0.41176,34.000,1
2023-12-21,,,42.000,INDEPENDENT STANDARD TRUCK (STAGE 11),6697280569502,,1,42.000,0.000,0.000,42.000,0.000,0.000,0.000,3.360,45.360,16.000,0.38095,26.000,1
2023-12-21,,,3.000,Genuine Parts 1/4 in Risers Pk/2 Independent,7678147559676,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,1.200,0.4,1.800,1
2023-12-21,,,20.000,ANTIHERO EAGLE BEANIE OLIVE,7939471900924,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,9.250,0.4625,10.750,1
2023-12-21,,,50.000,SLAPPY TRUCKS ST1 CLASSIC (ASSORTED SIZES),7962548895996,,1,50.000,0.000,0.000,50.000,0.000,0.000,0.000,4.000,54.000,19.000,0.38,31.000,1
2023-12-21,,,39.990,SPITFIRE FORMULA FOUR BLACKOUT RADIAL (ASSORTED SIZES),7940226482428,,1,39.990,-5.000,0.000,34.990,0.000,0.000,0.000,2.800,37.790,7.640,0.21834,27.350,1
2023-12-21,,,11.000,PIG RAILS PINK,6806420226206,,1,11.000,0.000,0.000,11.000,0.000,0.000,0.000,0.880,11.880,5.500,0.5,5.500,1
2023-12-21,,,39.990,DICKIES SKATEBOARDING REGULAR FIT TWILL PANT -- MAROON,7654145622268,,1,39.990,-10.000,0.000,29.990,0.000,0.000,0.000,2.400,32.390,11.490,0.38312,18.500,1
2023-12-21,,,5.000,"SHAKE JUNT BOLTS PHILIPS 7/8""",6722286846110,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,0.000,0,0.000,1
2023-12-21,,,20.000,BONES REDS BEARINGS,6758293536926,,2,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,20.220,0.50549,19.780,2
2023-12-21,,,39.990,SPITFIRE FORMULA FOUR 99A ARSON BUSINESS WHEELS 55MM,8009604169980,,1,39.990,0.000,0.000,39.990,0.000,0.000,0.000,3.200,43.190,12.640,0.31607,27.350,1
2023-12-22,,,28.000,LAKAI BIG CREW SOCK 3 PACK,8116429422844,,1,28.000,-4.200,0.000,23.800,0.000,0.000,0.000,1.900,25.700,8.800,0.36974,15.000,1
2023-12-22,,,5.000,JESSUP ULTRA GRIP,6807900258462,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,0.000,0,0.000,1
2023-12-22,,,30.000,LAKAI TELFORD LOW TAN/BLACK SUEDE,8116828045564,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,-10.000,-0.33333,40.000,1
2023-12-22,,,14.000,CLASSIC H SOCK,8170418700540,,1,14.000,-2.100,0.000,11.900,0.000,0.000,0.000,0.960,12.860,0.000,0,0.000,1
2023-12-22,,,39.000,SPITFIRE FORMULA FOUR TABLETS (various sizes),6798893318302,,1,39.000,0.000,0.000,39.000,0.000,0.000,0.000,3.120,42.120,14.000,0.35897,25.000,1
2023-12-22,,,6.000,PEPPER GRIP SHEET G5 BLACK,8009618063612,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,2.000,0.33333,4.000,1
2023-12-22,,,25.000,SHOWDOWN TEE BLACK,8085835055356,,1,25.000,0.000,0.000,25.000,0.000,0.000,0.000,2.000,27.000,12.000,0.48,13.000,1
2023-12-23,,,55.000,BAKER REYNOLDS BIG IRON DECK 8.5,8210368528636,,1,55.000,0.000,0.000,55.000,0.000,0.000,0.000,4.400,59.400,25.000,0.45454,30.000,1
2023-12-23,,,70.000,Holloway Puffy Independent Mens Vest,8147467993340,,1,70.000,-10.500,0.000,59.500,0.000,0.000,0.000,4.760,64.260,23.500,0.39495,36.000,1
2023-12-24,,,30.000,DICKIES RAINSVILLE PANT - MILITARY GREEN,8213808447740,,1,60.000,-40.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,0.000,0,0.000,2
2023-12-24,Layton,84041,30.000,LAKAI GRIFFIN,8211127828732,Layton,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,0.000,0,0.000,1
2023-12-24,,,60.000,BONES SWISS BEARINGS,7641568903420,,1,60.000,-12.000,0.000,48.000,0.000,0.000,0.000,3.840,51.840,8.000,0.16666,40.000,1
2023-12-24,Layton,84041,0.000,,0,Layton,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-12-24,,,10.000,Shop shirt for Jon king,0,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,0.000,0,0.000,1
2023-12-24,,,40.000,NEW BALANCE NUMERIC 440 LOW BROWN,8072238137596,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,1.000,0.025,39.000,1
2023-12-25,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2023-12-26,,,35.000,Blank,0,,1,35.000,0.000,0.000,35.000,0.000,0.000,0.000,2.800,37.800,0.000,0,0.000,1
2023-12-26,,,6.000,PEPPER GRIP SHEET G5 BLACK,8009618063612,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,2.000,0.33333,4.000,1
2023-12-27,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2023-12-28,,,32.000,BAKER BRAND LOGO DARK GREEN BEANIE,8210356273404,,1,32.000,0.000,0.000,32.000,0.000,0.000,0.000,2.560,34.560,16.000,0.5,16.000,1
2023-12-28,,,25.000,BRONSON ALEX MIDLER PRO G3 BEARINGS,8211558105340,,1,25.000,0.000,0.000,25.000,0.000,0.000,0.000,2.000,27.000,6.000,0.24,19.000,1
2023-12-28,,,59.990,"Dickies Skateboarding Relief Fleece Hoodie, Green Moss",7654135562492,,1,59.990,-20.000,0.000,39.990,0.000,0.000,0.000,3.200,43.190,12.990,0.32483,27.000,1
2023-12-28,,,55.000,Spit hoodie,0,,1,55.000,-16.500,0.000,38.500,0.000,0.000,0.000,3.080,41.580,0.000,0,0.000,1
2023-12-28,,,8.000,SHEET PEPPER GALAXY GRIP,8009617539324,,1,8.000,0.000,0.000,8.000,0.000,0.000,0.000,0.640,8.640,2.000,0.25,6.000,1
2023-12-28,,,3.500,SHORTYS ORIGINAL PHILIPS HEAD HARDWARE,7962575044860,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.750,0.5,1.750,1
2023-12-29,,,3.500,YERBA REVELBERRY,8117299544316,,1,7.000,0.000,0.000,7.000,0.000,0.000,0.000,0.560,7.560,2.500,0.35714,4.500,2
2023-12-29,,,15.000,UMA SUNRISE TRASHCAN HAT,8072185872636,,1,15.000,0.000,0.000,15.000,0.000,0.000,0.000,1.200,16.200,9.000,0.6,6.000,1
2023-12-29,,,65.000,ANTI HERO TEAM BLUE MEANIE EAGLE SHAPED DECK 8.75,7517587374332,,1,65.000,-19.500,0.000,45.500,0.000,0.000,0.000,3.640,49.140,3.500,0.07692,42.000,1
2023-12-29,,,3.500,YERBA ORANGE,8117299478780,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.250,0.35714,2.250,1
2023-12-29,,,25.000,Bullet grip,0,,1,25.000,0.000,0.000,25.000,0.000,0.000,0.000,2.000,27.000,0.000,0,0.000,1
2023-12-29,,,3.500,YERBA CRANBERRY SPARKLING,8117298299132,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.420,0.40571,2.080,1
2023-12-30,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,-2.000,0.000,18.000,0.000,0.000,0.000,1.440,19.440,8.110,0.45055,9.890,1
2023-12-30,,,45.000,SPITFIRE FORMULA FOUR NICOLE HAUSE KITTED BLACK RADIAL 56MM 99D,8211878412540,,1,45.000,-4.500,0.000,40.500,0.000,0.000,0.000,3.240,43.740,10.490,0.25901,30.010,1
2023-12-31,,,2.000,Gatorade,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-12-31,,,45.000,INDEPENDENT STAGE 4 TRUCKS (ASSORTED SIZES),8028797141244,,1,45.000,0.000,0.000,45.000,0.000,0.000,0.000,3.600,48.600,16.000,0.35555,29.000,1
2024-01-01,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2024-01-02,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,10.110,0.50549,9.890,1
2024-01-02,,,2.000,Ld,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2024-01-02,,,38.000,SPITFIRE FORMULA FOUR RADIAL FULL 97D,8009610658044,,1,38.000,0.000,0.000,38.000,0.000,0.000,0.000,3.040,41.040,10.000,0.26315,28.000,1
2024-01-03,,,40.000,Dais board,0,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,0.000,0,0.000,1
2024-01-03,,,42.000,INDEPENDENT STANDARD TRUCK (STAGE 11),6697280569502,,1,42.000,-4.200,0.000,37.800,0.000,0.000,0.000,3.020,40.820,11.800,0.31216,26.000,1
2024-01-03,,,89.990,NEW BALANCE NUMERIC 44O HIGH,8140023890172,,1,89.990,-26.990,0.000,63.000,0.000,0.000,0.000,5.040,68.040,18.000,0.28571,45.000,1
2024-01-03,,,12.000,BAKER BIG B NAVY SOCKS,8210345984252,,1,12.000,-2.400,0.000,9.600,0.000,0.000,0.000,0.760,10.360,3.600,0.375,6.000,1
2024-01-03,,,15.000,SHAKE JUNT NIGHT TRAIN BEARINGS,8046294630652,,1,15.000,-1.500,0.000,13.500,0.000,0.000,0.000,1.080,14.580,6.000,0.44444,7.500,1
2024-01-03,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,-4.000,0.000,16.000,0.000,0.000,0.000,1.280,17.280,6.110,0.38187,9.890,1
2024-01-03,,,40.000,Antihero deck 7.75,0,,1,40.000,-4.000,0.000,36.000,0.000,0.000,0.000,2.880,38.880,0.000,0,0.000,1
2024-01-03,,,60.000,ACE AF1 POLISHED TRUCKS 44 (PAIR),6708540276894,,1,60.000,-12.000,0.000,48.000,0.000,0.000,0.000,3.840,51.840,0.000,0,0.000,1
2024-01-03,,,55.000,Deathwish Pedro Mind Wars Deck 8.25,8210388254972,,1,55.000,-11.000,0.000,44.000,0.000,0.000,0.000,3.520,47.520,19.000,0.43181,25.000,1
2024-01-03,,,15.000,Wheels blank,0,,1,15.000,-1.500,0.000,13.500,0.000,0.000,0.000,1.080,14.580,0.000,0,0.000,1
2024-01-04,,,3.500,YERBA REVELBERRY,8117299544316,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.250,0.35714,2.250,1
2024-01-04,,,94.990,NB Numeric Tom Knox 600,8167485473020,,2,189.980,-53.490,0.000,136.490,0.000,0.000,0.000,10.920,147.410,0.000,0,0.000,2
2024-01-05,,,3.500,YERBA CRANBERRY SPARKLING,8117298299132,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.420,0.40571,2.080,1
2024-01-05,,,39.990,DICKIES SKATEBOARDING REGULAR FIT TWILL PANTS -- GREEN MOSS,7654148833532,,1,39.990,-29.990,0.000,10.000,0.000,0.000,0.000,0.800,10.800,-8.500,-0.85,18.500,1
2024-01-05,,,19.990,DICKIES STONEWASHED DUCK CARPENTER PANTS (GRAPH,7965582754044,,1,19.990,-9.990,0.000,10.000,0.000,0.000,0.000,0.800,10.800,-30.000,-3,40.000,1
2024-01-05,,,3.500,YERBA REVELBERRY,8117299544316,,2,7.000,0.000,0.000,7.000,0.000,0.000,0.000,0.560,7.560,2.500,0.35714,4.500,2
2024-01-06,,,55.000,SPITFIRE HELL HOUNDS II DARK GREEN HD/SWT L,8233724870908,,1,55.000,-16.500,0.000,38.500,0.000,0.000,0.000,3.080,41.580,4.000,0.10389,34.500,1
2024-01-06,,,35.000,BRONSON SPEED COMPANY RAW G3 BEARINGS,6921386360990,,1,35.000,0.000,0.000,35.000,0.000,0.000,0.000,2.800,37.800,13.500,0.38571,21.500,1
2024-01-07,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2024-01-08,,,90.000,AMBITION SNOWSKATES JIB MODEL RED,7925906637052,,1,90.000,-30.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,-2.000,-0.03333,62.000,1
2024-01-09,,,60.000,GX1000 TEAM OG TAN SCALES DECK 8.62,7729889935612,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,20.500,0.34166,39.500,1
2024-01-09,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,10.110,0.50549,9.890,1
2024-01-09,,,42.000,INDEPENDENT STANDARD TRUCK (STAGE 11),6697280569502,,1,42.000,0.000,0.000,42.000,0.000,0.000,0.000,3.360,45.360,16.000,0.38095,26.000,1
2024-01-09,,,2.000,arizona green tea,8117293842684,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,1.100,0.55,0.900,1
2024-01-09,,,4.000,Bones hardware,0,,1,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.320,4.320,0.000,0,0.000,1
2024-01-09,,,55.000,SPITFIRE CLASSIC SWIRL OVERLAY NAVY/BLUE/YELLOW HD/SWT XL,8233720479996,,1,55.000,-15.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,5.500,0.1375,34.500,1
2024-01-09,,,38.000,SPITFIRE FORMULA FOUR CONICAL,8211480051964,,1,38.000,0.000,0.000,38.000,0.000,0.000,0.000,3.040,41.040,13.000,0.3421,25.000,1
2024-01-09,,,5.000,JESSUP ULTRA GRIP,6807900258462,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,0.000,0,0.000,1
2024-01-10,,,3.500,YERBA BLUEPHORIA,8117298626812,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.250,0.35714,2.250,1
2024-01-10,Schenectady,12304,40.000,Pale Green Levis Silvertab Baggy Khakis,8139297685756,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,20.000,0.5,20.000,1
2024-01-10,,,2.000,Ld,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2024-01-10,Schenectady,12304,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2024-01-11,,,15.000,Habitat Tee,8139313905916,,1,15.000,0.000,0.000,15.000,0.000,0.000,0.000,1.200,16.200,7.500,0.5,7.500,1
2024-01-11,,,55.000,Deathwish foy,0,,1,55.000,0.000,0.000,55.000,0.000,0.000,0.000,4.400,59.400,0.000,0,0.000,1
2024-01-11,,,10.000,The Limited White Jeans,8139295555836,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,5.000,0.5,5.000,1
2024-01-12,,,3.500,YERBA CLASSIC GOLD,8117297709308,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.420,0.40571,2.080,1
2024-01-13,,,20.000,DICKIES SKATEBOARDING SLIM STRAIGHT PANT -- DUCK BROWN,8213810905340,,1,20.000,-10.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,-8.500,-0.85,18.500,1
2024-01-13,,,3.500,YERBA BLUEPHORIA,8117298626812,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.250,0.35714,2.250,1
2024-01-13,,,3.500,YERBA CLASSIC GOLD,8117297709308,,1,3.500,0.000,0.000,3.500,0.000,0.000,0.000,0.280,3.780,1.420,0.40571,2.080,1
2024-01-13,,,94.990,NB Numeric Tom Knox 600,8167485473020,,1,94.990,-25.000,0.000,69.990,0.000,0.000,0.000,5.600,75.590,0.000,0,0.000,1
2024-01-14,,,20.000,Thumbs 8.5,0,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,0.000,0,0.000,1
